f0,f1,f2,f3,f4,f5,f6,f7,target
0.7274513537727173,1.8885514570711055,0.07446042092164995,1.0292258292458927,-0.7073002545074416,-0.6743550194273907,0.80724238777353,-1.5896607719664104,1
0.8231143981166148,2.586938072475718,0.6721879168273552,-0.7457591715341384,-2.8183101760599047,1.2140416697517447,-1.0996985874056617,0.5653370051661043,0
1.407160239571904,-0.9870455180220425,0.03756983500444222,-0.894542379127155,2.524714530255813,1.5354149738541802,-0.12359441956738156,1.0446178893886195,1
-0.24231033398697457,0.8946364859689377,-1.1892662745448048,0.6850476262616857,-0.8779823295519139,-1.4382443854249993,-1.0566685928811126,-2.2919306767389402,1
-0.9363815185879087,1.5794373513693631,-1.3170404778063176,1.8053437398784882,-2.734156367663723,2.5355073067941216,0.28916164773995223,0.8690839915052728,0
1.2490002078225029,0.22825930172897402,-1.69221072467735,-1.1225859389502435,2.7824031360023467,0.4624285756976183,0.9837146935279972,-0.18259187778104524,0
2.173710139552743,-3.7754718739575956,0.4452105674485456,-0.9613678689194338,-3.276233875069062,-1.4648333772825641,-1.7446502402986523,-2.314633802252788,0
-1.7386906289791446,3.1926872051236126,0.316313044245929,0.7557920810559432,-1.8005221270809915,0.6448918998640559,0.31588873670453355,0.5242066107225059,0
0.24108191896885833,3.0179027348983567,2.425859446965938,-0.25898453093422424,-0.9186812897685019,-1.5124814000385671,-1.7286789595805567,2.4664463725778787,0
0.014320398035661503,-0.27470519993059206,-1.5730475042781729,-0.22397233644355546,-0.17764801201728075,-1.3436410980056273,0.9904167478406279,-0.48867889029905814,0
-0.06775856434661587,1.3322586415648636,-1.7124055133925795,0.5290568649282782,-0.9826328997795747,1.2592901422866933,1.222583808157206,-0.4735355559556608,0
-1.094718872917119,-2.509409633708257,0.009316867512821903,1.503322498821751,-0.8823444564003093,-0.931053165846294,-0.3065670448789982,-0.32294882833914823,0
-0.5795305775760826,-0.4321392886513943,-1.6162716005310136,-1.1043798445631188,-0.7620458320834136,-1.45883192056851,-0.060494040243519155,-1.1688991292961486,0
0.7624429948316113,0.7817449467055659,-2.7466952435759584,0.606019138854982,-0.754822909690368,-1.4015211132195118,-1.9415804938370504,-0.33663708286205446,0
-1.0378183537570798,-1.993618526191904,-0.6217291933785464,-0.285230315872449,0.3011926392921862,0.40829075905050405,1.4780677255194214,-1.0767373536276559,0
-0.00800403248925917,-0.6070489542100894,-2.5334249806748605,0.7978311945292873,-1.2549726143633504,2.120354625872811,0.09013966007332798,1.1872400241081305,0
0.8381483287730991,-0.15082585076107802,-1.7043567581617474,-1.2405358292037367,-1.6533142361791782,1.9236327894792546,-0.2574750311202196,-0.08359187008487538,0
-0.2601024498264969,1.4015684489496358,-1.108951151301293,-1.477280707132125,-0.9213575734121637,-2.1979988591165758,-1.3008429736229978,-1.6772912680591505,1
-0.1509529517466049,1.8842232940978811,-1.9669088025645318,2.5285677179649286,-1.1906292568944388,1.642548490492902,-0.8497711165906487,-1.0865945610389625,0
0.6113758675643471,1.7538705005916206,-1.2715650638435267,0.7974676932078243,-1.1202790330799304,1.197143644707866,0.2226804635992078,1.4961163670666204,0
-1.139360959606701,1.450612337210388,-0.6986640794391206,1.5765697613218899,-1.505228403913816,1.1102024595379922,0.10670210683655341,0.7484887384846612,0
2.683123216716889,-1.2594370780950628,-4.610946386535888,-0.5499743001331908,-3.284790456520292,2.160129712989858,-0.6855908635290581,0.796540687656204,1
-0.06942308691305019,2.766343628889623,-2.8774334039726854,-0.09192668824312195,-1.1100891296171032,2.34268143809801,1.21323983826474,-1.3171955583526904,0
-1.550220787596425,-1.322109005816328,1.9407427609699877,-0.02512884910727501,1.3498380037436242,1.6114533943387606,0.9374289033969128,0.22460046691790986,1
-2.641955258543468,-1.3430254690056505,-0.05454622328283487,-1.2901950363400088,1.4659498821013768,-0.24603048165993036,0.8540826229401582,1.408145234613717,1
-1.1921471355453381,2.7626547443094025,-0.5558354081445125,-2.639515249134881,-0.44604301919583045,0.09989544770703707,0.12978644325952418,0.16986706039586855,0
0.5493275461169328,-1.9212971250387643,-0.683160753190888,-0.3507264825083576,-2.888778238221141,-2.3038990935224968,-0.9087475809097253,2.381143900881698,0
-0.7033754054943184,2.231403935632585,-0.4703876140582154,0.004261667219087788,-1.0514041202086326,-2.729564292843338,-0.12341885704814572,-0.0911917469737109,1
0.25943329671818527,-1.9351724581998817,1.476922376158207,0.8252658296849429,1.901834575704445,0.30528375309007516,-0.4530497543897458,1.2364873814966377,1
0.48644968391264654,-3.3401940019710867,0.3425042392676969,-0.5136556919693108,-1.7630143516687975,-0.7909998962467201,-0.2691601703109106,1.062002202305571,0
-0.4044378524754562,-0.21465131578855368,-0.7999193608927125,0.5215044494027005,-0.45311706959163,0.26072326205678376,0.25234919368082015,-0.21728774347689442,0
-2.337924237660799,2.0342377621094947,-3.0366548861914415,0.861724640050467,-0.0020703181333030507,1.4843688018023364,0.7115901074706978,-0.5570154681581301,0
-0.8715073616580136,-1.9480645068318285,-0.26001838458490567,0.022196497259100386,-2.2263697816166843,-2.5087639438860942,0.22904973825211888,2.7772994115691234,1
-0.07358418988041329,0.38451259912741687,-2.1168147225848406,-0.4097487065355438,-0.756448628456391,-1.3294829183363082,0.9772942430914789,1.0176369254536735,1
-0.49995777096590444,-1.668309472607377,1.9667937595388207,0.5732666782762346,0.9548358616845346,2.287957507249642,0.5214479266292112,-1.1600067501205595,1
1.9375543019623378,1.1985388965844603,-2.5942744068085766,-0.1673913392054417,2.2053236489425014,-0.039957676523799,-2.658476431854212,-1.3644360722421929,0
-0.6564676363258843,1.9834368209872713,-0.08391505551421186,0.9089780363588296,-2.1284240417363955,1.2017306993000085,0.1310551997274029,-0.5503655277315042,0
0.1518585957516101,0.5465032259929673,-1.9130232753152234,-0.4346937047808572,-1.4100150656953903,1.8329647984330137,0.6945463670468957,1.2729152351051625,0
-0.5197871880376532,0.8066582683579238,1.161180932295619,-1.7654580252981786,-0.7398450982963611,-0.8978557551538506,-1.2716982296791135,2.4040044228306985,0
-1.3089941148750661,-2.1548538143113443,-0.4529512272411089,-0.8978406293719031,-1.9024115009187788,-1.503751935945123,-0.6123609957962393,1.078975230139303,0
-1.3541176815576206,1.9953402088906471,-2.19831046702385,0.3162428578615862,-2.6438334947943325,-2.0319839061898803,-1.9264693201950764,0.5670453254852337,1
-1.1294362136114204,0.14646617336807055,-0.9378407403116709,0.9307239697340635,1.0770688212066404,0.9517412586519848,2.004878186541077,-2.5595817531504954,1
0.22391909975359447,-1.7468285631531333,-0.6878793537965081,0.5551322450502099,-1.4619445360842211,-1.387670049274764,-0.5310369506176834,-0.8297256762677915,0
0.875493636952676,1.854599940960423,-3.0271067748098375,-0.015087326074606035,-1.7029126966378483,2.8158447294767415,-0.08156475929217741,-2.058870679383213,0
-0.8448052821816638,1.6756096794514381,-1.8502760881411753,-0.7042430064897351,-1.8501107869480025,-1.3812331384699925,-0.8304089795696835,0.14806428144957495,1
-0.45945541538518303,2.0839756917142265,-1.8438335923315143,-0.14833940779091748,0.37994161517971525,0.4387253233140884,-0.6815978125874121,0.49998704093184254,0
0.6915333826492797,0.6066810335510686,-0.727612930723253,-2.321773264308295,0.25961851293464755,-0.4030331947544681,0.3489651300384277,-0.5528928714367063,0
1.2904301302945174,-1.9252736542685864,0.06958875523255892,-0.725584298049311,2.836400931812477,-0.5404258499973917,-1.2006131792823256,-1.0799567427198007,1
0.7759947965291105,2.1426436342868067,-2.6136288478556415,1.1827193278806778,-1.427793932813524,2.348064567894014,-1.2089136153272644,-0.20945194831866373,0
1.503798587771126,-0.4470962650106086,1.3490196180207994,0.2882392270885654,1.9262762295825369,1.483292350118392,0.1033712399886258,1.1653698537661084,1
-0.30549905208049233,2.066513078708187,1.4524781694330235,-1.7395669752619813,1.4229029545902694,-4.56373573114116,1.3624047369388588,-0.051382307894276676,1
1.603479876354825,2.1431134150128024,0.4382752263840439,1.3521873116975185,-3.28992791706208,1.7281988822789438,-1.7881660814453333,-1.8664624683042017,0
-1.24966644794973,-1.9346825113042647,-0.7401068956174045,-0.18397160104159538,-1.2117762351475458,-0.7706358174633079,-1.1934974408995274,-1.8221241229788405,0
0.3610523419360335,0.02260042508746407,0.8144912357839822,1.8666250786267489,-2.663766206147385,0.9687618023470319,-0.35961471185156113,1.5986908444131307,0
0.12383999307149109,0.7089861297671842,-2.687118917700304,0.3736466805946939,-1.3616637098508395,2.4238745001069377,-0.5389691671139827,1.3206872819975053,0
-1.1867466055116207,-0.1844229050868713,-0.26283236458878667,-0.2379579959405804,0.34673290203909723,0.5342982510003369,0.6440536285562206,-0.4995104196995077,1
0.5582693443682882,0.38978998213881666,-0.4391002592926454,0.0945498523228568,-2.1695871759634304,1.524237147343968,-0.9796885393137323,-0.6569166468758761,0
-0.04819672744738842,2.835382490045885,-1.646510075604894,-1.7341206895123384,-2.398990759383922,-0.35107439053364975,0.23058230752889092,-1.5932539917894362,1
-0.44237519053220326,2.064205540864622,-2.2811876589180287,-0.11010009122807576,-1.7415582490844992,2.486866852060703,-1.2283646231473866,0.6650580811900463,0
-0.7902475096322993,1.3435636440623304,-1.391084166171403,-0.9702821089489476,-3.638114561532406,3.3808679653739038,0.6588918495922302,-1.305745257878444,0
-0.2947830432866374,0.9989011442870623,0.40587504676824593,0.14486363785918402,0.4574589492925061,-2.945375407789161,0.036114378489639415,-0.7866252568031333,1
0.12563723867232077,1.4395085720481964,0.1337212315876095,0.6683400587192906,-0.3183258094563174,-2.455242209975437,0.2628034864696691,-1.6852437061081904,1
-0.3089610808117393,0.15134366381356812,-1.4632632448065475,0.8534418023971931,-0.9550297833291912,-0.4267841383792448,-0.332340171585873,1.2356606453837438,1
1.3857477592846201,-0.05888475429429585,-0.11938433555309325,0.6481820456339864,-1.2737781794801215,0.5106234809067354,-0.012809722999356492,-0.04253395398756395,0
-1.110826016587945,1.6819446345253573,-0.9719469498495334,-0.3713295350323267,-0.23581297491986664,0.4527737466242112,-0.24608438595110954,-0.016163834618766013,0
0.8361456557057673,1.4931986390204621,-3.4232127292713646,0.05718861719186463,0.576371270208198,-0.331768038262086,1.453714096879472,0.4564697514287078,0
1.081765598773033,2.6239970567898245,-1.127944410397814,-0.17240937399447853,-2.9574190551173167,2.7094471976759142,-0.4880474006507877,-1.7338135922466642,0
-1.4625957605997124,1.6113331384328151,-0.9255260085855587,-3.6966219056893377,-0.9804448546496268,-1.3772307513685322,1.2990622180522067,0.07524857476634912,1
0.4210496511649088,-0.7370137549066362,-1.3861979716883608,0.6405627530735241,-0.7864184965431974,-1.3374949510475571,1.2558083104855742,-0.3369017627259595,0
0.6611469558254527,-0.7905213547407925,-2.4973452395196243,-1.3534836095511524,-1.8763069112988264,0.9173386175547844,0.5991460868887054,0.1365532407441925,1
-0.587755552499655,-2.195992482109766,-0.6288163767307303,0.9593573595044974,-3.182484016875123,-2.179848442962207,-1.3821559692754704,-0.13802327544976625,0
1.077812817346032,1.3403236751020022,-0.003216522811222644,-0.6928015877187685,-0.2371390166609625,-2.1215001910889097,0.09125844680300256,0.3342105637003203,1
0.5023400150092917,-0.9427691312966284,0.06623478529551718,0.2575571918564652,3.139682587902506,-0.15497733031566407,-0.622751136129189,1.6327762467860814,1
0.807091473728845,3.124536545499293,-0.06963321846778525,0.312622633872329,-2.3246754679644623,1.378339516760932,-1.1819794082753006,0.18565832276451621,0
-0.07033844967187146,-0.3005433013010448,-2.0833514217029023,0.30044605976277644,-1.9790875167313844,-1.7827513796522807,-0.8983664879275637,0.8242300256860687,0
0.7723548136646406,2.874114235114069,-1.0200856340083235,0.08840881207656391,-1.7718613002471741,-2.2644459626183764,-0.8801693185981383,-0.3531639589905748,1
-1.1961868702359317,-3.0289595143210057,0.07794996743002414,0.12086187902639821,-2.418352811646618,-1.3846372092966581,-0.30680351444859494,-0.8687917471595057,0
0.6752972093774495,0.3302162206849677,-1.2600527064772165,-0.45703181933162906,-0.23327839205721268,-2.509694542145926,0.14031510237393288,-0.4237989569425311,1
0.4646325117996052,-2.929931656313469,0.2623154826963793,-0.6268231578511692,2.444126482116222,0.7905331714784116,-0.07042209827937072,1.5911610768289983,1
